MMSI,# Timestamp,Latitude,Longitude,Navigational status,SOG,COG,Ship type,Width,Length,ts
219035554,05/09/2026 12:01:54,55.093138,10.239433,Unknown value,0.0,211.7,Sailing,6.0,23.0,2026-09-05 12:01:54
219035595,05/09/2026 12:00:04,55.294412,10.950865,Under way using engine,5.9,256.9,Tug,8.0,18.0,2026-09-05 12:00:04
219035629,05/09/2026 12:00:11,56.151472,10.690313,Unknown value,0.0,,Pleasure,5.0,15.0,2026-09-05 12:00:11
219035687,05/09/2026 12:00:04,55.972483,11.368643,Under way using engine,0.0,236.1,Pilot,5.0,15.0,2026-09-05 12:00:04
219035699,05/09/2026 12:09:30,55.059412,10.380145,Unknown value,0.2,,Undefined,,,2026-09-05 12:09:30
219035819,05/09/2026 12:00:02,56.409175,10.924475,Under way using engine,0.0,253.2,Pilot,4.0,15.0,2026-09-05 12:00:02
219035886,05/09/2026 12:00:42,55.049255,10.614778,Unknown value,0.2,178.4,Pleasure,4.0,12.0,2026-09-05 12:00:42
219035900,05/09/2026 12:00:16,54.938088,10.705258,Unknown value,0.0,122.4,Pleasure,4.0,15.0,2026-09-05 12:00:16
219035929,05/09/2026 12:00:48,55.7218,12.60941,Unknown value,0.0,307.2,Other,2.0,6.0,2026-09-05 12:00:48
219035949,05/09/2026 12:08:03,55.6767,12.591092,Unknown value,4.4,55.7,Passenger,3.0,8.0,2026-09-05 12:08:03
219035950,05/09/2026 12:00:48,55.041577,10.666778,Unknown value,0.1,,Pleasure,4.0,12.0,2026-09-05 12:00:48
219035966,05/09/2026 12:00:32,55.702447,12.613317,Unknown value,0.1,262.1,Passenger,3.0,8.0,2026-09-05 12:00:32
219035970,05/09/2026 12:02:50,55.68122,12.594897,Unknown value,0.0,,Passenger,3.0,8.0,2026-09-05 12:02:50
219035971,05/09/2026 12:01:14,55.702708,12.613332,Unknown value,2.4,289.2,Passenger,3.0,8.0,2026-09-05 12:01:14
219035972,05/09/2026 12:01:49,55.702423,12.613995,Unknown value,0.0,,Passenger,3.0,8.0,2026-09-05 12:01:49
219035973,05/09/2026 12:01:21,55.681183,12.594878,Unknown value,0.0,20.1,Passenger,3.0,8.0,2026-09-05 12:01:21
219035974,05/09/2026 12:00:29,55.681247,12.594945,Unknown value,0.2,21.3,Passenger,3.0,8.0,2026-09-05 12:00:29
219035975,05/09/2026 12:09:42,55.672322,12.582945,Unknown value,4.1,227.2,Passenger,3.0,8.0,2026-09-05 12:09:42
219035976,05/09/2026 12:00:00,55.681197,12.59457,Unknown value,0.0,,Passenger,3.0,8.0,2026-09-05 12:00:00
219036027,05/09/2026 12:00:15,55.296535,10.811452,Moored,0.0,41.1,HSC,6.0,16.0,2026-09-05 12:00:15
219036054,05/09/2026 12:00:56,54.771628,11.860502,Unknown value,0.0,,Pleasure,3.0,9.0,2026-09-05 12:00:56
219036102,05/09/2026 12:02:01,55.760358,12.603762,Unknown value,0.0,,Pleasure,4.0,12.0,2026-09-05 12:02:01
219036167,05/09/2026 12:02:10,55.03353,10.54148,Unknown value,0.0,,Pleasure,3.0,10.0,2026-09-05 12:02:10
219036182,05/09/2026 12:00:47,54.972422,11.51299,Unknown value,0.0,,Pleasure,4.0,12.0,2026-09-05 12:00:47
219036190,05/09/2026 12:02:05,56.13816,10.216385,Unknown value,0.0,,Sailing,5.0,15.0,2026-09-05 12:02:05
219036195,05/09/2026 12:00:02,56.127483,12.30985,Under way using engine,0.0,234.6,Other,5.0,12.0,2026-09-05 12:00:02
219036203,05/09/2026 12:00:32,55.61086,12.399202,Unknown value,0.0,,Sailing,4.0,15.0,2026-09-05 12:00:32
219036223,05/09/2026 12:02:28,55.17643,11.642335,Unknown value,0.0,,Pleasure,4.0,15.0,2026-09-05 12:02:28
219036270,05/09/2026 12:00:36,55.754587,11.324715,Unknown value,0.2,314.9,Dredging,4.0,12.0,2026-09-05 12:00:36
219036419,05/09/2026 12:04:38,56.20761,10.288523,Unknown value,0.1,,Sailing,4.0,11.0,2026-09-05 12:04:38
219036521,05/09/2026 12:00:15,55.452962,10.666153,Unknown value,0.0,,Pleasure,,,2026-09-05 12:00:15
219036530,05/09/2026 12:01:30,55.688403,12.618415,Unknown value,0.0,,Sailing,,10.0,2026-09-05 12:01:30
219036582,05/09/2026 12:00:49,55.75428,11.324583,Unknown value,0.0,,Pleasure,,,2026-09-05 12:00:49
219036740,05/09/2026 12:01:33,55.76056,12.601512,Unknown value,0.2,,Pleasure,4.0,11.0,2026-09-05 12:01:33
219036768,05/09/2026 12:00:31,56.12601,12.310088,Unknown value,0.0,58.0,Pleasure,4.0,9.0,2026-09-05 12:00:31
219115000,05/09/2026 12:00:01,54.542217,11.364,Under way using engine,13.1,296.0,Cargo,36.0,200.0,2026-09-05 12:00:01
219222000,05/09/2026 12:00:00,56.33155,12.227017,Under way using engine,10.4,322.0,Tanker,20.0,130.0,2026-09-05 12:00:00
219230000,05/09/2026 12:00:00,56.033277,12.618578,Under way using engine,2.8,275.8,Passenger,28.0,110.0,2026-09-05 12:00:00
219262000,05/09/2026 12:00:18,55.33099,11.128578,Moored,0.0,167.8,Military,12.0,55.0,2026-09-05 12:00:18
219299000,05/09/2026 12:02:03,54.656575,11.351035,Moored,0.0,253.9,Undefined,8.0,20.0,2026-09-05 12:02:03
219385000,05/09/2026 12:00:06,55.679275,12.59299,Under way using engine,0.0,71.7,Passenger,6.0,33.0,2026-09-05 12:00:06
219447000,05/09/2026 12:00:25,56.409718,10.92406,Moored,0.0,192.4,Other,8.0,22.0,2026-09-05 12:00:25
219448000,05/09/2026 12:01:19,54.656287,11.350535,Moored,0.1,328.2,Other,8.0,22.0,2026-09-05 12:01:19
219461000,05/09/2026 12:00:06,55.464508,12.202748,Under way using engine,0.0,295.3,Dredging,9.0,107.0,2026-09-05 12:00:06
219472000,05/09/2026 12:00:04,54.656063,11.350038,Moored,0.0,233.4,Other,8.0,23.0,2026-09-05 12:00:04
219531000,05/09/2026 12:00:23,54.851328,10.523988,Unknown value,0.1,3.8,Sailing,4.0,16.0,2026-09-05 12:00:23
219560000,05/09/2026 12:00:05,54.823425,12.916873,Under way using engine,18.1,253.7,Passenger,26.0,186.0,2026-09-05 12:00:05
219592000,05/09/2026 12:01:46,55.702395,12.596577,Moored,0.0,184.1,Passenger,28.0,171.0,2026-09-05 12:01:46
219611000,05/09/2026 12:00:01,55.606798,12.480905,Unknown value,0.0,293.2,Undefined,,,2026-09-05 12:00:01
219622000,05/09/2026 12:00:08,56.036067,12.638238,Under way using engine,13.1,82.9,Passenger,28.0,106.0,2026-09-05 12:00:08
219705000,05/09/2026 12:00:09,56.152793,10.252608,Reserved for future amendment [HSC],0.8,205.1,HSC,31.0,109.0,2026-09-05 12:00:09
219805000,05/09/2026 12:01:49,55.470703,10.53752,Moored,0.0,112.9,Tanker,22.0,147.0,2026-09-05 12:01:49
219849000,05/09/2026 12:00:04,54.929167,10.919998,Power-driven vessel pushing ahead or towing alongside,11.0,231.0,Tug,20.0,130.0,2026-09-05 12:00:04
219850000,05/09/2026 12:03:13,56.417633,10.929318,Moored,0.1,122.8,Tug,9.0,33.0,2026-09-05 12:03:13
219923000,05/09/2026 12:02:37,55.977572,12.591605,At anchor,0.1,188.6,Towing,10.0,39.0,2026-09-05 12:02:37
219997000,05/09/2026 12:01:50,55.29636,10.812223,Moored,0.0,285.1,Other,10.0,53.0,2026-09-05 12:01:50
220000057,05/09/2026 12:00:01,56.408565,10.921907,Unknown value,0.0,0.0,Fishing,2.0,10.0,2026-09-05 12:00:01
220012000,05/09/2026 12:00:05,56.409075,10.923783,Engaged in fishing,0.0,311.1,Fishing,12.0,20.0,2026-09-05 12:00:05
220024000,05/09/2026 12:00:09,56.408323,10.92341,Engaged in fishing,0.0,91.0,Fishing,4.0,16.0,2026-09-05 12:00:09
220076000,05/09/2026 12:00:12,56.127993,12.309918,Under way using engine,0.0,305.4,Fishing,6.0,15.0,2026-09-05 12:00:12
220205000,05/09/2026 12:00:04,55.963238,11.847303,Engaged in fishing,0.0,340.0,Fishing,6.0,19.0,2026-09-05 12:00:04
220252000,05/09/2026 12:01:26,56.15322,10.216683,Moored,0.0,218.5,Sailing,6.0,40.0,2026-09-05 12:01:26
220259000,05/09/2026 12:01:13,55.675115,11.100292,Moored,0.0,300.5,Tug,11.0,30.0,2026-09-05 12:01:13
220272000,05/09/2026 12:00:56,56.150347,10.215398,Moored,0.0,305.4,Tug,11.0,30.0,2026-09-05 12:00:56
220317000,05/09/2026 12:00:12,55.963492,11.845143,Under way using engine,0.0,328.3,Fishing,4.0,17.0,2026-09-05 12:00:12
220336000,05/09/2026 12:00:01,56.12706,12.30909,Engaged in fishing,0.0,17.3,Fishing,5.0,15.0,2026-09-05 12:00:01
220338000,05/09/2026 12:00:08,55.449457,10.664278,Under way using engine,0.0,319.1,Fishing,,,2026-09-05 12:00:08
220352000,05/09/2026 12:00:19,55.963392,11.846143,Unknown value,0.0,109.7,Fishing,6.0,16.0,2026-09-05 12:00:19
220356000,05/09/2026 12:00:04,56.127573,12.30903,Engaged in fishing,0.0,287.9,Fishing,,,2026-09-05 12:00:04
220433000,05/09/2026 12:04:12,55.095377,10.233438,Moored,0.0,0.0,Military,9.0,43.0,2026-09-05 12:04:12
220466000,05/09/2026 12:02:55,55.333545,11.137928,Moored,0.0,307.8,Tug,6.0,19.0,2026-09-05 12:02:55
220612000,05/09/2026 12:00:06,55.540133,10.57165,Under way using engine,8.5,332.9,Cargo,18.0,84.0,2026-09-05 12:00:06
228056800,05/09/2026 12:00:01,54.638448,11.374827,Under way using engine,0.0,355.7,Tug,12.0,34.0,2026-09-05 12:00:01
228093900,05/09/2026 12:00:04,54.503393,10.32291,Under way using engine,7.4,248.4,Tug,12.0,27.0,2026-09-05 12:00:04
230687000,05/09/2026 12:00:05,56.167068,11.269785,Under way using engine,14.7,47.3,Tanker,44.0,250.0,2026-09-05 12:00:05
230689000,05/09/2026 12:02:31,55.807858,10.74118,At anchor,0.1,13.5,Tanker,24.0,156.0,2026-09-05 12:02:31
231234000,05/09/2026 12:00:04,55.407118,12.650023,Under way using engine,7.6,161.4,Cargo,14.0,90.0,2026-09-05 12:00:04
231336000,05/09/2026 12:00:07,54.899912,12.063257,Under way using engine,0.0,265.6,Dredging,9.0,50.0,2026-09-05 12:00:07
231809000,05/09/2026 12:00:12,56.3913,12.55289,Under way using engine,12.0,38.9,Tug,13.0,33.0,2026-09-05 12:00:12
231897000,05/09/2026 12:07:17,56.458388,10.043433,Moored,0.0,257.2,Cargo,13.0,89.0,2026-09-05 12:07:17
231920000,05/09/2026 12:02:51,56.197615,12.542165,Moored,0.0,250.0,Cargo,13.0,89.0,2026-09-05 12:02:51
232003652,05/09/2026 12:00:01,56.418052,10.917127,Under way using engine,0.0,0.0,Pilot,4.0,14.0,2026-09-05 12:00:01
232021966,05/09/2026 12:01:22,54.65489,11.345592,Moored,0.0,344.0,Tug,15.0,33.0,2026-09-05 12:01:22
232050936,05/09/2026 12:00:35,55.726675,12.587258,Unknown value,0.0,,Pleasure,6.0,18.0,2026-09-05 12:00:35
232061178,05/09/2026 12:01:55,55.052093,10.158505,Unknown value,0.2,114.3,Pleasure,4.0,15.0,2026-09-05 12:01:55
232065651,05/09/2026 12:00:01,55.060553,10.617895,Unknown value,0.0,,Other,8.0,27.0,2026-09-05 12:00:01
235090339,05/09/2026 12:01:30,54.638018,11.373807,Moored,0.0,312.3,Tug,11.0,24.0,2026-09-05 12:01:30
235091458,05/09/2026 12:02:23,54.638378,11.373495,Moored,0.0,126.2,HSC,6.0,19.0,2026-09-05 12:02:23
235094625,05/09/2026 12:00:02,56.335115,12.1668,Under way using engine,9.9,142.4,Cargo,17.0,124.0,2026-09-05 12:00:02
235116828,05/09/2026 12:02:18,54.638683,11.37341,Moored,0.0,72.0,Port tender,5.0,17.0,2026-09-05 12:02:18
236668000,05/09/2026 12:01:47,56.41596,10.928078,Moored,0.0,341.0,Tanker,14.0,90.0,2026-09-05 12:01:47
244000528,05/09/2026 12:02:20,55.061353,10.615942,Moored,0.0,,Other,4.0,24.0,2026-09-05 12:02:20
244030634,05/09/2026 12:00:08,54.638877,11.373377,Moored,0.0,128.5,HSC,6.0,19.0,2026-09-05 12:00:08
244050486,05/09/2026 12:01:14,55.67815,12.598043,Unknown value,2.0,107.6,Sailing,4.0,13.0,2026-09-05 12:01:14
244058390,05/09/2026 12:01:13,55.060397,10.615098,Unknown value,0.1,,Pleasure,6.0,20.0,2026-09-05 12:01:13
244060662,05/09/2026 12:00:29,56.125918,12.309085,Unknown value,0.0,,Pleasure,4.0,13.0,2026-09-05 12:00:29
244094000,05/09/2026 12:01:25,54.638202,11.373615,Moored,0.1,41.9,Other,8.0,19.0,2026-09-05 12:01:25
244123100,05/09/2026 12:02:03,54.984668,12.278897,Unknown value,0.1,156.1,Pleasure,3.0,10.0,2026-09-05 12:02:03
244153290,05/09/2026 12:00:01,56.152905,10.691183,Unknown value,0.0,135.2,Sailing,4.0,12.0,2026-09-05 12:00:01
244183919,05/09/2026 12:02:19,54.932647,10.83201,Unknown value,0.1,,Sailing,3.0,11.0,2026-09-05 12:02:19
244186095,05/09/2026 12:01:30,55.68173,12.596312,Moored,0.1,,Pleasure,7.0,22.0,2026-09-05 12:01:30
244189000,05/09/2026 12:00:00,54.996,10.210817,Under way sailing,5.7,127.1,Sailing,7.0,36.0,2026-09-05 12:00:00
244246000,05/09/2026 12:00:03,54.830445,11.096305,Under way using engine,4.3,243.6,Cargo,12.0,81.0,2026-09-05 12:00:03
244468000,05/09/2026 12:00:17,54.63649,11.387612,Moored,0.1,292.2,Tug,9.0,32.0,2026-09-05 12:00:17
244475000,05/09/2026 12:00:05,54.639635,11.381288,Under way using engine,0.0,46.5,Tug,12.0,26.0,2026-09-05 12:00:05
244528000,05/09/2026 12:00:01,54.841062,10.545242,Under way sailing,0.4,184.0,Sailing,6.0,48.0,2026-09-05 12:00:01
244590000,05/09/2026 12:00:05,54.832133,12.92474,Under way using engine,15.2,247.7,Cargo,22.0,154.0,2026-09-05 12:00:05
244602000,05/09/2026 12:00:26,54.853897,10.522752,Moored,0.0,86.2,Sailing,7.0,40.0,2026-09-05 12:00:26
244615202,05/09/2026 12:00:40,55.45306,10.666375,Unknown value,0.0,,Pleasure,4.0,12.0,2026-09-05 12:00:40
244645000,05/09/2026 12:01:36,54.654445,11.347322,Moored,0.0,217.1,Cargo,14.0,68.0,2026-09-05 12:01:36
244663000,05/09/2026 12:00:07,54.638143,11.37344,Under way using engine,0.0,316.1,Port tender,5.0,18.0,2026-09-05 12:00:07
244678000,05/09/2026 12:01:55,55.666252,11.092973,Moored,0.0,88.4,Tanker,15.0,116.0,2026-09-05 12:01:55
244714000,05/09/2026 12:04:06,54.855843,10.522043,Moored,0.0,,Sailing,7.0,28.0,2026-09-05 12:04:06
244740921,05/09/2026 12:00:04,54.636787,11.387982,Under way using engine,0.0,333.5,Tug,10.0,28.0,2026-09-05 12:00:04
244750462,05/09/2026 12:01:44,55.688667,12.619308,Unknown value,0.0,337.4,Sailing,4.0,14.0,2026-09-05 12:01:44
244750806,05/09/2026 12:00:08,54.63801,11.37356,Under way using engine,0.0,231.0,Other,6.0,22.0,2026-09-05 12:00:08
244790899,05/09/2026 12:01:01,54.61784,11.373532,At anchor,0.0,189.1,Tug,12.0,32.0,2026-09-05 12:01:01
244850975,05/09/2026 12:01:38,56.415747,10.924013,Moored,0.0,224.9,Tug,11.0,30.0,2026-09-05 12:01:38
244870327,05/09/2026 12:00:08,55.668848,10.543917,Under way using engine,10.2,177.1,Dredging,16.0,99.0,2026-09-05 12:00:08
244890000,05/09/2026 12:01:21,54.833133,11.126382,Moored,0.0,271.5,Tug,13.0,33.0,2026-09-05 12:01:21
245029000,05/09/2026 12:00:04,54.717943,12.508002,Under way using engine,8.9,234.9,Cargo,12.0,89.0,2026-09-05 12:00:04
245043000,05/09/2026 12:03:07,54.611143,11.368215,At anchor,0.0,274.1,Dredging,22.0,98.0,2026-09-05 12:03:07
245257000,05/09/2026 12:00:54,55.21434,12.163598,Moored,0.0,66.5,Cargo,11.0,86.0,2026-09-05 12:00:54
245313000,05/09/2026 12:02:27,54.943052,10.256255,Moored,0.0,0.0,Tanker,16.0,115.0,2026-09-05 12:02:27
245319000,05/09/2026 12:00:03,54.638715,11.374157,Under way using engine,0.0,61.2,Tug,13.0,37.0,2026-09-05 12:00:03
245489000,05/09/2026 12:00:00,54.637742,11.373765,Under way using engine,0.2,174.4,Tug,9.0,24.0,2026-09-05 12:00:00
245693000,05/09/2026 12:00:05,54.638822,11.373687,Under way using engine,0.0,310.6,Tug,13.0,30.0,2026-09-05 12:00:05
245808000,05/09/2026 12:00:10,56.412588,10.925915,Moored,0.0,333.4,Other,10.0,59.0,2026-09-05 12:00:10
245809000,05/09/2026 12:00:04,56.412608,10.92569,Moored,0.0,95.5,Other,10.0,59.0,2026-09-05 12:00:04
245871000,05/09/2026 12:00:01,55.958527,11.847273,Under way using engine,0.2,96.9,Cargo,13.0,95.0,2026-09-05 12:00:01
245875000,05/09/2026 12:00:27,54.833567,11.125952,Moored,0.0,8.6,Tug,12.0,32.0,2026-09-05 12:00:27
245877000,05/09/2026 12:00:01,54.809855,10.090887,Under way sailing,8.1,187.6,Sailing,7.0,38.0,2026-09-05 12:00:01
245895000,05/09/2026 12:02:18,54.662657,11.730405,Moored,0.0,287.5,Sailing,5.0,46.0,2026-09-05 12:02:18
246168000,05/09/2026 12:00:17,55.668873,12.68215,Under way using engine,9.4,179.8,Cargo,12.0,89.0,2026-09-05 12:00:17
246188000,05/09/2026 12:00:06,56.450673,11.97456,Under way using engine,9.4,143.3,Cargo,15.0,112.0,2026-09-05 12:00:06
246925000,05/09/2026 12:00:03,54.638612,11.374398,Under way using engine,0.1,29.8,Tug,13.0,30.0,2026-09-05 12:00:03
247049530,05/09/2026 12:00:29,55.712557,12.590002,Unknown value,0.0,0.0,Sailing,5.0,16.0,2026-09-05 12:00:29
247192260,05/09/2026 12:00:06,55.04136,10.666657,Unknown value,0.0,,Pleasure,5.0,23.0,2026-09-05 12:00:06
247353700,05/09/2026 12:00:58,55.715772,12.625898,Moored,0.0,147.7,Passenger,50.0,304.0,2026-09-05 12:00:58
249182000,05/09/2026 12:00:08,55.386668,12.647285,Under way using engine,12.3,193.2,Tanker,32.0,228.0,2026-09-05 12:00:08
250013654,05/09/2026 12:01:07,56.15065,10.220202,Moored,0.0,323.4,Cargo,15.0,87.0,2026-09-05 12:01:07
255705000,05/09/2026 12:00:07,54.547447,10.349668,At anchor,0.0,163.1,Cargo,26.0,168.0,2026-09-05 12:00:07
255805842,05/09/2026 12:00:06,54.547097,10.542147,Under way using engine,15.6,65.4,Cargo,22.0,141.0,2026-09-05 12:00:06
255805993,05/09/2026 12:02:18,55.960993,12.013967,Moored,0.0,318.9,Cargo,12.0,88.0,2026-09-05 12:02:18
255806267,05/09/2026 12:00:08,55.318913,11.042185,Under way using engine,8.4,2.7,Cargo,23.0,141.0,2026-09-05 12:00:08
255806519,05/09/2026 12:00:05,54.5028,11.458883,Under way using engine,14.5,114.0,Tanker,23.0,144.0,2026-09-05 12:00:05
255915634,05/09/2026 12:00:10,55.244478,12.873203,Under way using engine,9.0,95.6,Cargo,16.0,99.0,2026-09-05 12:00:10
255915834,05/09/2026 12:00:01,54.533483,11.343313,Under way using engine,10.7,113.7,Cargo,15.0,86.0,2026-09-05 12:00:01
255916027,05/09/2026 12:01:26,54.637497,11.387965,Moored,0.1,22.6,Cargo,16.0,120.0,2026-09-05 12:01:26
255916108,05/09/2026 12:00:06,56.345877,12.360175,Under way using engine,11.7,348.1,Tanker,23.0,150.0,2026-09-05 12:00:06
255916546,05/09/2026 12:02:01,55.600617,12.485918,Moored,0.0,86.9,Cargo,16.0,89.0,2026-09-05 12:02:01
256800000,05/09/2026 12:00:05,55.113015,11.038057,Under way using engine,16.4,183.9,Cargo,30.0,205.0,2026-09-05 12:00:05
256956000,05/09/2026 12:08:15,54.791912,12.999863,Under way using engine,8.8,272.4,Cargo,15.0,101.0,2026-09-05 12:08:15
257101820,05/09/2026 12:01:08,54.856122,10.522378,Unknown value,0.0,313.8,Pleasure,5.0,19.0,2026-09-05 12:01:08
257112270,05/09/2026 12:00:00,56.068698,11.089343,Under way using engine,13.6,353.2,Tanker,33.0,183.0,2026-09-05 12:00:00
257114000,05/09/2026 12:00:07,55.867777,10.882665,Under way using engine,9.7,38.4,Cargo,14.0,95.0,2026-09-05 12:00:07
257136000,05/09/2026 12:00:05,56.091292,12.59325,Under way using engine,10.7,315.9,Tanker,18.0,101.0,2026-09-05 12:00:05
257141000,05/09/2026 12:00:04,55.954248,10.501288,Under way using engine,9.8,188.8,Cargo,13.0,88.0,2026-09-05 12:00:04
257207000,05/09/2026 12:00:47,55.297555,10.812562,Moored,0.0,314.5,Cargo,14.0,90.0,2026-09-05 12:00:47
257510000,05/09/2026 12:01:29,55.470425,10.533953,Moored,0.0,310.6,Tanker,14.0,80.0,2026-09-05 12:01:29
257850000,05/09/2026 12:00:55,55.699962,12.601252,Moored,0.0,273.1,Passenger,32.0,229.0,2026-09-05 12:00:55
257925610,05/09/2026 12:00:54,55.675997,12.596133,Unknown value,0.0,,Sailing,4.0,12.0,2026-09-05 12:00:54
257988000,05/09/2026 12:00:00,56.298818,11.101933,Under way using engine,9.7,359.6,Cargo,17.0,119.0,2026-09-05 12:00:00
258007280,05/09/2026 12:00:06,55.763955,10.807933,Under way using engine,10.5,7.0,Cargo,16.0,85.0,2026-09-05 12:00:06
258032400,05/09/2026 12:02:18,55.682868,12.595237,Unknown value,0.2,,Sailing,4.0,14.0,2026-09-05 12:02:18
258146320,05/09/2026 12:02:06,55.795465,10.527652,Unknown value,0.0,,Sailing,4.0,20.0,2026-09-05 12:02:06
258761000,05/09/2026 12:00:06,55.164617,11.064178,Under way using engine,9.7,25.7,Cargo,15.0,110.0,2026-09-05 12:00:06
259300000,05/09/2026 12:00:02,55.058433,10.618838,Under way using engine,0.0,355.3,Tanker,12.0,78.0,2026-09-05 12:00:02
259414000,05/09/2026 12:00:00,55.211347,11.198517,Under way using engine,0.0,,Tug,6.0,22.0,2026-09-05 12:00:00
261187330,05/09/2026 12:01:27,55.754558,11.324352,Unknown value,0.0,,Sailing,4.0,12.0,2026-09-05 12:01:27
265000060,05/09/2026 12:00:16,56.048035,12.686523,Unknown value,0.1,,Pleasure,3.0,12.0,2026-09-05 12:00:16
265000250,05/09/2026 12:00:18,56.197933,12.546428,Unknown value,0.1,0.0,Pleasure,5.0,12.0,2026-09-05 12:00:18
265013950,05/09/2026 12:03:08,55.992725,12.74516,Unknown value,0.0,,Undefined,,,2026-09-05 12:03:08
265041000,05/09/2026 12:00:18,56.043597,12.69055,Under way using engine,0.1,316.2,Undefined,,,2026-09-05 12:00:18
265045380,05/09/2026 12:00:07,56.198598,12.548505,Unknown value,0.0,93.9,Pleasure,4.0,11.0,2026-09-05 12:00:07
265054000,05/09/2026 12:00:24,54.942538,10.257825,Moored,0.0,164.9,Other,17.0,80.0,2026-09-05 12:00:24
265060520,05/09/2026 12:00:25,55.859147,12.849723,Unknown value,0.0,,Sailing,5.0,14.0,2026-09-05 12:00:25
265061430,05/09/2026 12:01:19,55.41175,12.931685,Unknown value,0.0,,Sailing,4.0,10.0,2026-09-05 12:01:19
265063990,05/09/2026 12:01:55,55.756908,12.90339,Unknown value,0.2,,Sailing,4.0,13.0,2026-09-05 12:01:55
265067270,05/09/2026 12:01:31,56.198375,12.548913,Unknown value,0.0,,Pleasure,4.0,10.0,2026-09-05 12:01:31
265070080,05/09/2026 12:00:59,55.416748,12.828282,Unknown value,0.1,,Sailing,4.0,12.0,2026-09-05 12:00:59
265072170,05/09/2026 12:00:08,54.982,10.715367,Unknown value,5.9,191.6,Pleasure,3.0,10.0,2026-09-05 12:00:08
265073400,05/09/2026 12:02:01,56.044848,12.688228,Under way using engine,0.0,347.8,Undefined,,,2026-09-05 12:02:01
265082340,05/09/2026 12:00:02,55.680943,12.59573,Unknown value,0.0,,Passenger,4.0,18.0,2026-09-05 12:00:02
265402000,05/09/2026 12:00:00,55.943733,12.68924,Restricted maneuverability,0.1,82.2,Military,,,2026-09-05 12:00:00
265507890,05/09/2026 12:00:17,55.416495,12.828407,Unknown value,0.0,185.0,Sailing,3.0,10.0,2026-09-05 12:00:17
265509310,05/09/2026 12:04:12,56.02627,12.701732,Moored,0.0,,Tug,7.0,25.0,2026-09-05 12:04:12
265511440,05/09/2026 12:00:12,56.044733,12.687653,Under way using engine,0.0,183.8,Pilot,5.0,13.0,2026-09-05 12:00:12
265514850,05/09/2026 12:00:00,56.102032,12.551723,Under way using engine,17.3,47.3,Pilot,5.0,17.0,2026-09-05 12:00:00
265516210,05/09/2026 12:00:27,55.416597,12.828908,Unknown value,0.1,,Sailing,3.0,10.0,2026-09-05 12:00:27
265524530,05/09/2026 12:00:44,55.612792,12.996645,Unknown value,0.1,88.6,Passenger,8.0,42.0,2026-09-05 12:00:44
265527020,05/09/2026 12:00:39,55.865933,12.82485,Moored,0.0,209.6,Passenger,10.0,30.0,2026-09-05 12:00:39
265527470,05/09/2026 12:00:06,56.199197,12.546047,Under way using engine,0.0,295.8,SAR,4.0,12.0,2026-09-05 12:00:06
265542540,05/09/2026 12:02:30,55.584497,12.915632,Unknown value,0.1,,Pleasure,3.0,12.0,2026-09-05 12:02:30
265563720,05/09/2026 12:00:48,56.049592,12.684648,Moored,0.1,292.0,Passenger,5.0,17.0,2026-09-05 12:00:48
265568080,05/09/2026 12:05:59,56.427757,12.62529,Under way using engine,0.0,351.5,Undefined,,,2026-09-05 12:05:59
265589360,05/09/2026 12:00:25,55.059215,10.635182,Unknown value,0.0,83.8,Pleasure,3.0,9.0,2026-09-05 12:00:25
265594590,05/09/2026 12:00:25,55.414058,12.93027,Unknown value,0.0,240.7,Sailing,4.0,13.0,2026-09-05 12:00:25
265610940,05/09/2026 12:01:23,55.613657,12.997362,Under way using engine,0.0,48.0,Pilot,5.0,17.0,2026-09-05 12:01:23
265610950,05/09/2026 12:00:06,55.560623,12.815527,Under way using engine,8.6,210.3,Pilot,5.0,15.0,2026-09-05 12:00:06
265627220,05/09/2026 12:02:17,55.756622,12.903495,Under way using engine,0.0,281.4,SAR,3.0,11.0,2026-09-05 12:02:17
265632930,05/09/2026 12:00:41,55.582288,12.913417,Unknown value,0.0,0.0,Sailing,4.0,13.0,2026-09-05 12:00:41
265648750,05/09/2026 12:00:59,55.596972,12.93705,Unknown value,0.0,161.5,Pleasure,3.0,11.0,2026-09-05 12:00:59
265665550,05/09/2026 12:02:13,55.596872,12.933808,Unknown value,0.0,,Pleasure,4.0,12.0,2026-09-05 12:02:13
265674500,05/09/2026 12:03:38,55.583215,12.913458,Unknown value,0.0,188.5,Sailing,4.0,12.0,2026-09-05 12:03:38
265675490,05/09/2026 12:01:05,55.583773,12.914383,Unknown value,0.0,,Sailing,4.0,12.0,2026-09-05 12:01:05
265694320,05/09/2026 12:00:16,55.894732,12.800762,Unknown value,0.0,,Sailing,3.0,11.0,2026-09-05 12:00:16
265698740,05/09/2026 12:00:04,55.865502,12.825365,Under way using engine,0.0,124.2,Passenger,12.0,50.0,2026-09-05 12:00:04
265701610,05/09/2026 12:02:34,55.858943,12.85071,Moored,0.1,34.0,Sailing,5.0,17.0,2026-09-05 12:02:34
265714620,05/09/2026 12:02:39,55.757057,12.903945,Unknown value,0.1,85.1,Pleasure,3.0,10.0,2026-09-05 12:02:39
265734990,05/09/2026 12:00:00,55.72282,10.197912,Unknown value,7.5,242.5,Sailing,4.0,15.0,2026-09-05 12:00:00
